,user_id,transaction_id,person,date,city,purchased_items
3189,USER1073,TX03190,Theresa Smith,2023-10-02,"Philadelphia, PA","Monitor,Graphics Tablet,RAM,Sound Card,Speakers"
3190,USER1073,TX03191,Theresa Smith,2023-09-29,"Philadelphia, PA","Keyboard,Graphics Tablet,Motherboard,UPS,Surge Protector"
3191,USER1073,TX03192,Theresa Smith,2024-09-17,"Philadelphia, PA","Graphics Tablet,CPU,Surge Protector,Power Supply"
3192,USER1073,TX03193,Theresa Smith,2023-06-07,"Philadelphia, PA","Power Supply,Graphics Tablet,Speakers"
3193,USER1074,TX03194,Kristen Young,2024-06-29,"New York City, NY","RGB Lighting,Thermal Paste,Monitor,UPS,Keyboard,Webcam,Speakers,Sound Card,Motherboard,RAM"
3194,USER1074,TX03195,Kristen Young,2023-04-05,"New York City, NY","Thermal Paste,Sound Card,Mouse,Headset,CPU Cooler,GPU,CPU,RAM,Cooling Fan"
3195,USER1074,TX03196,Kristen Young,2024-03-06,"New York City, NY","USB Hub,Mouse,Case,Optical Drive,CPU,SSD,Network Card"
3196,USER1074,TX03197,Kristen Young,2023-09-29,"New York City, NY","SSD,GPU,Sound Card,Network Card,Surge Protector"
3197,USER1075,TX03198,Mrs. Rebecca Allen,2022-09-30,"Columbus, OH","Power Supply,USB Hub,Surge Protector,Sound Card,HDD,Monitor"
3198,USER1075,TX03199,Mrs. Rebecca Allen,2024-01-13,"Columbus, OH","Graphics Tablet,Mouse,RAM,Case,Monitor,CPU"
3199,USER1075,TX03200,Mrs. Rebecca Allen,2023-04-29,"Columbus, OH","Network Card,Headset,SSD,CPU Cooler,Case,Power Supply,RAM"
3200,USER1076,TX03201,Ryan Pennington,2023-07-23,"San Francisco, CA","RAM,Speakers,USB Hub,UPS,Network Card,Surge Protector"
3201,USER1076,TX03202,Ryan Pennington,2023-06-20,"San Francisco, CA","Thermal Paste,Case,Sound Card,Surge Protector,UPS,RAM,Optical Drive"
3202,USER1077,TX03203,Nicole Garcia,2022-12-14,"Seattle, WA","Headset,GPU,Case,Mouse,UPS"
3203,USER1077,TX03204,Nicole Garcia,2024-02-29,"Seattle, WA","Keyboard,CPU Cooler,Motherboard,HDD,Surge Protector,Graphics Tablet,Cooling Fan,Optical Drive,Speakers,GPU"
3204,USER1077,TX03205,Nicole Garcia,2024-03-14,"Seattle, WA","HDD,Optical Drive,Case,Thermal Paste,USB Hub,UPS,CPU Cooler,Keyboard,Network Card"
3205,USER1077,TX03206,Nicole Garcia,2024-06-29,"Seattle, WA","Optical Drive,Sound Card,Headset,Speakers,Thermal Paste"
3206,USER1077,TX03207,Nicole Garcia,2023-04-21,"Seattle, WA","Graphics Tablet,Cooling Fan,Keyboard,Monitor"
3207,USER1078,TX03208,Charles Roberts,2024-01-20,"Fort Worth, TX","CPU Cooler,Network Card,Motherboard,External HDD,Monitor,Speakers,Headset,Optical Drive,GPU"
3208,USER1078,TX03209,Charles Roberts,2024-07-11,"Fort Worth, TX","Webcam,Headset,USB Hub,Keyboard,Thermal Paste,Network Card,CPU,RGB Lighting,GPU"
3209,USER1078,TX03210,Charles Roberts,2024-07-25,"Fort Worth, TX","HDD,Power Supply,Thermal Paste,SSD,Mouse,RAM,Graphics Tablet,External HDD,Headset"
3210,USER1079,TX03211,Monica Campbell,2024-05-13,"Chicago, IL","CPU,Surge Protector,CPU Cooler,Power Supply,Speakers,Network Card,Graphics Tablet,GPU"
3211,USER1080,TX03212,Christopher Hanson,2023-06-30,"Chicago, IL","RAM,CPU Cooler,Network Card,CPU,Keyboard"
3212,USER1080,TX03213,Christopher Hanson,2024-04-19,"Chicago, IL","Speakers,UPS,Network Card,Graphics Tablet"
3213,USER1080,TX03214,Christopher Hanson,2023-07-03,"Chicago, IL","Surge Protector,CPU,HDD,Mouse,RGB Lighting"
3214,USER1080,TX03215,Christopher Hanson,2023-03-23,"Chicago, IL","Monitor,GPU,Motherboard,Power Supply,Speakers,External HDD"
3215,USER1080,TX03216,Christopher Hanson,2024-07-12,"Chicago, IL","Mouse,Speakers,RGB Lighting,External HDD,Power Supply"
3216,USER1033,TX03217,Christopher Taylor,2024-01-27,"El Paso, TX","Surge Protector,USB Hub,Monitor,Cooling Fan,Webcam"
3217,USER1033,TX03218,Christopher Taylor,2022-10-24,"El Paso, TX","External HDD,HDD,Optical Drive,Motherboard,Cooling Fan,RGB Lighting,Headset,Thermal Paste,Sound Card"
3218,USER1033,TX03219,Christopher Taylor,2023-03-02,"El Paso, TX","Sound Card,CPU Cooler,CPU,Cooling Fan,Optical Drive,UPS"
3219,USER1081,TX03220,Jeremy Johnson,2023-07-20,"San Francisco, CA","Motherboard,RAM,Network Card,GPU,RGB Lighting,Speakers,Keyboard,Power Supply,Mouse"
3220,USER1081,TX03221,Jeremy Johnson,2023-03-27,"San Francisco, CA","Power Supply,External HDD,Mouse"
3221,USER1081,TX03222,Jeremy Johnson,2023-09-20,"San Francisco, CA","Motherboard,CPU Cooler,Graphics Tablet,HDD,Mouse,Optical Drive"
3222,USER1081,TX03223,Jeremy Johnson,2022-09-30,"San Francisco, CA","USB Hub,CPU Cooler,Keyboard,Speakers,Network Card,Cooling Fan,Motherboard,UPS"
3223,USER1082,TX03224,Cassandra Padilla,2023-09-24,"Los Angeles, CA","Case,Network Card,Power Supply,UPS,Sound Card,CPU Cooler,RGB Lighting,HDD,External HDD,Webcam"
3224,USER1082,TX03225,Cassandra Padilla,2024-05-13,"Los Angeles, CA","Thermal Paste,CPU Cooler,HDD,RAM,Power Supply,Surge Protector,Network Card"
3225,USER1082,TX03226,Cassandra Padilla,2022-11-04,"Los Angeles, CA","Mouse,Cooling Fan,CPU"
3226,USER1082,TX03227,Cassandra Padilla,2023-12-25,"Los Angeles, CA","SSD,CPU,Network Card,Power Supply,Keyboard,Mouse,RAM"
3227,USER1082,TX03228,Cassandra Padilla,2022-10-03,"Los Angeles, CA","Optical Drive,Graphics Tablet,CPU,Surge Protector,USB Hub,Keyboard,Motherboard"
3228,USER1083,TX03229,Samantha Morales,2022-11-10,"Columbus, OH","Speakers,GPU,Keyboard,Sound Card,Graphics Tablet,SSD"
3229,USER1083,TX03230,Samantha Morales,2023-01-17,"Columbus, OH","Motherboard,CPU Cooler,Surge Protector,Speakers"
3230,USER1083,TX03231,Samantha Morales,2022-12-24,"Columbus, OH","Surge Protector,UPS,HDD,Graphics Tablet,USB Hub,Webcam,Motherboard,Headset"
3231,USER1083,TX03232,Samantha Morales,2023-08-28,"Columbus, OH","GPU,UPS,Thermal Paste,USB Hub,CPU Cooler,Sound Card,Cooling Fan,Surge Protector"
3232,USER1083,TX03233,Samantha Morales,2023-05-08,"Columbus, OH","Cooling Fan,External HDD,Webcam,Sound Card,Thermal Paste,Case,SSD,Headset,Power Supply"
3233,USER1084,TX03234,Samantha Obrien,2024-06-16,"Denver, CO","Optical Drive,Webcam,Power Supply,UPS,Sound Card,CPU Cooler,Surge Protector,USB Hub,Speakers,RGB Lighting"
3234,USER1084,TX03235,Samantha Obrien,2023-07-13,"Denver, CO","UPS,Case,Graphics Tablet,Thermal Paste,Power Supply,CPU Cooler,Motherboard,Speakers,USB Hub"
3235,USER1084,TX03236,Samantha Obrien,2023-07-18,"Denver, CO","Thermal Paste,GPU,CPU Cooler,Case,Keyboard"
3236,USER1084,TX03237,Samantha Obrien,2023-02-25,"Denver, CO","Network Card,CPU,RAM,RGB Lighting,CPU Cooler,Mouse,Surge Protector,USB Hub,Case,Cooling Fan"
3237,USER0709,TX03238,Ashley Love,2023-10-25,"Houston, TX","Motherboard,HDD,Sound Card,RAM,Optical Drive"
3238,USER0709,TX03239,Ashley Love,2024-02-15,"Houston, TX","HDD,Webcam,CPU Cooler,Sound Card,Surge Protector,Monitor,Speakers,RAM,Thermal Paste,Case"
3239,USER1085,TX03240,Natalie Armstrong,2024-02-08,"San Diego, CA","Power Supply,Sound Card,USB Hub,External HDD,Motherboard,Surge Protector,CPU"
3240,USER1085,TX03241,Natalie Armstrong,2024-02-04,"San Diego, CA","Case,HDD,UPS,Keyboard,Sound Card"
3241,USER1086,TX03242,John Anderson,2023-07-14,"New York City, NY","CPU Cooler,Cooling Fan,Network Card"
3242,USER1086,TX03243,John Anderson,2024-04-18,"New York City, NY","UPS,Thermal Paste,CPU Cooler,Speakers,Graphics Tablet"
3243,USER1086,TX03244,John Anderson,2023-06-04,"New York City, NY","Network Card,Graphics Tablet,HDD,Speakers,Cooling Fan,CPU Cooler"
3244,USER1086,TX03245,John Anderson,2024-05-29,"New York City, NY","GPU,UPS,RAM"
3245,USER1087,TX03246,Donald Howard,2024-01-24,"Columbus, OH","RGB Lighting,RAM,External HDD,SSD,Network Card,Graphics Tablet,Motherboard,Headset"
3246,USER1087,TX03247,Donald Howard,2023-03-13,"Columbus, OH","Webcam,GPU,Surge Protector,UPS,Keyboard"
3247,USER1087,TX03248,Donald Howard,2024-04-16,"Columbus, OH","Surge Protector,Mouse,Headset,Thermal Paste,RGB Lighting,Graphics Tablet"
3248,USER1087,TX03249,Donald Howard,2024-02-05,"Columbus, OH","SSD,Keyboard,CPU Cooler,External HDD,Monitor,Webcam,Speakers,USB Hub"
3249,USER1087,TX03250,Donald Howard,2024-08-02,"Columbus, OH","SSD,GPU,Webcam,CPU,Graphics Tablet,Monitor,Sound Card,Cooling Fan,HDD,RAM"
3250,USER0977,TX03251,James Carter,2023-03-18,"New York City, NY","Optical Drive,Speakers,Headset,Surge Protector,Sound Card,Keyboard,Network Card,HDD,External HDD,Motherboard"
3251,USER1088,TX03252,Julia Hunter,2024-07-30,"New York City, NY","Case,CPU Cooler,Mouse,Motherboard,Speakers,USB Hub,CPU,Sound Card,Keyboard"
3252,USER1089,TX03253,Corey Brown DDS,2024-05-13,"Charlotte, NC","CPU Cooler,Webcam,Sound Card,Optical Drive"
3253,USER1089,TX03254,Corey Brown DDS,2024-01-14,"Charlotte, NC","Mouse,Cooling Fan,Power Supply,CPU,Headset"
3254,USER1090,TX03255,Barbara Casey,2022-10-26,"Denver, CO","Mouse,UPS,Cooling Fan,Network Card,RAM,Monitor,Thermal Paste"
3255,USER1090,TX03256,Barbara Casey,2023-07-29,"Denver, CO","Graphics Tablet,Thermal Paste,Optical Drive,Power Supply,UPS,Case,Network Card,Cooling Fan"
3256,USER1091,TX03257,Billy Johnson,2023-12-04,"Denver, CO","Power Supply,Thermal Paste,GPU"
3257,USER1091,TX03258,Billy Johnson,2023-07-20,"Denver, CO","GPU,SSD,CPU Cooler,Graphics Tablet,Monitor"
3258,USER1091,TX03259,Billy Johnson,2024-07-20,"Denver, CO","Monitor,Keyboard,Mouse"
3259,USER1091,TX03260,Billy Johnson,2023-02-21,"Denver, CO","Cooling Fan,SSD,Surge Protector,External HDD"
3260,USER1091,TX03261,Billy Johnson,2023-05-18,"Denver, CO","Headset,Power Supply,Optical Drive,GPU,RGB Lighting,UPS,Network Card,Mouse,Motherboard"
3261,USER1092,TX03262,Chris Levy,2024-04-25,"Detroit, MI","CPU,USB Hub,RGB Lighting"
3262,USER1092,TX03263,Chris Levy,2022-10-29,"Detroit, MI","RAM,Thermal Paste,External HDD,CPU,Graphics Tablet,Monitor,Optical Drive"
3263,USER1092,TX03264,Chris Levy,2023-02-05,"Detroit, MI","Network Card,Mouse,Monitor,External HDD,CPU"
3264,USER1092,TX03265,Chris Levy,2024-06-10,"Detroit, MI","CPU Cooler,Thermal Paste,Surge Protector"
3265,USER1092,TX03266,Chris Levy,2023-03-30,"Detroit, MI","Webcam,GPU,Cooling Fan,CPU Cooler"
3266,USER1093,TX03267,Melanie Oliver,2024-07-15,"El Paso, TX","Headset,SSD,RAM,Speakers,External HDD,USB Hub,Motherboard,Thermal Paste,Graphics Tablet"
3267,USER1094,TX03268,Ronald Perez,2024-09-16,"Houston, TX","Monitor,External HDD,HDD,Webcam,Thermal Paste"
3268,USER1094,TX03269,Ronald Perez,2022-12-06,"Houston, TX","Power Supply,Surge Protector,Case"
3269,USER1095,TX03270,Katherine Randall,2023-02-14,"Dallas, TX","SSD,Webcam,HDD,Mouse,Thermal Paste,RGB Lighting"
3270,USER1095,TX03271,Katherine Randall,2022-12-06,"Dallas, TX","Thermal Paste,Headset,Graphics Tablet"
3271,USER1095,TX03272,Katherine Randall,2023-06-03,"Dallas, TX","Optical Drive,Mouse,Thermal Paste,GPU,USB Hub,RAM"
3272,USER1095,TX03273,Katherine Randall,2024-06-25,"Dallas, TX","SSD,Webcam,Monitor,USB Hub,Motherboard"
3273,USER1096,TX03274,Kimberly Brown,2023-05-24,"Chicago, IL","SSD,Power Supply,Cooling Fan,RGB Lighting,RAM"
3274,USER1096,TX03275,Kimberly Brown,2024-03-25,"Chicago, IL","Surge Protector,HDD,Power Supply,Motherboard,UPS,CPU Cooler,Thermal Paste,Case,External HDD"
3275,USER1096,TX03276,Kimberly Brown,2022-12-09,"Chicago, IL","Mouse,CPU Cooler,Sound Card,RGB Lighting,Headset,Motherboard,External HDD,Case,Network Card"
3276,USER1097,TX03277,Robin Smith,2023-03-11,"Jacksonville, FL","USB Hub,Keyboard,SSD,Webcam"
3277,USER1097,TX03278,Robin Smith,2023-12-14,"Jacksonville, FL","Power Supply,HDD,Keyboard,External HDD,Cooling Fan,Monitor,CPU Cooler"
3278,USER1097,TX03279,Robin Smith,2022-10-25,"Jacksonville, FL","CPU,Mouse,GPU"
3279,USER1097,TX03280,Robin Smith,2023-01-31,"Jacksonville, FL","Optical Drive,RGB Lighting,Webcam,RAM,Speakers,GPU,HDD,Surge Protector,Power Supply"
3280,USER1098,TX03281,Jim Taylor,2024-07-07,"San Francisco, CA","Power Supply,Surge Protector,Sound Card,UPS,Webcam,External HDD,Mouse,RAM,Case,Network Card"
3281,USER1098,TX03282,Jim Taylor,2024-08-09,"San Francisco, CA","RAM,Keyboard,GPU"
3282,USER1099,TX03283,Marie Franco,2022-11-23,"New York City, NY","Thermal Paste,Headset,RAM"
3283,USER1099,TX03284,Marie Franco,2024-06-12,"New York City, NY","HDD,SSD,Graphics Tablet,Case"
3284,USER1099,TX03285,Marie Franco,2023-02-06,"New York City, NY","Thermal Paste,USB Hub,Keyboard,Case,SSD,GPU,Cooling Fan,Monitor,HDD"
3285,USER1099,TX03286,Marie Franco,2023-08-11,"New York City, NY","CPU,Keyboard,CPU Cooler"
3286,USER1099,TX03287,Marie Franco,2023-11-20,"New York City, NY","Mouse,Headset,Power Supply,GPU,Motherboard,Speakers,Surge Protector,USB Hub,Network Card,HDD"
3287,USER1100,TX03288,Laura Washington,2022-12-20,"Seattle, WA","GPU,Cooling Fan,SSD,Case,Optical Drive,Monitor"
3288,USER1100,TX03289,Laura Washington,2023-07-09,"Seattle, WA","RAM,RGB Lighting,SSD,Webcam,GPU,Optical Drive,USB Hub,Keyboard"
3289,USER1100,TX03290,Laura Washington,2024-06-09,"Seattle, WA","Keyboard,Network Card,UPS,Optical Drive,GPU,Speakers,Headset,USB Hub,RGB Lighting"
3290,USER1100,TX03291,Laura Washington,2024-03-23,"Seattle, WA","CPU Cooler,Thermal Paste,Sound Card,Cooling Fan,USB Hub,Speakers"
3291,USER1101,TX03292,Malik Fields,2023-07-25,"Houston, TX","Cooling Fan,GPU,Keyboard,CPU,Optical Drive,HDD,Thermal Paste,UPS,SSD,External HDD"
3292,USER1102,TX03293,Kathy Caldwell,2023-04-30,"Austin, TX","RGB Lighting,HDD,Graphics Tablet,CPU Cooler,USB Hub,Headset,UPS,Power Supply,Speakers,GPU"
3293,USER1102,TX03294,Kathy Caldwell,2023-04-13,"Austin, TX","CPU Cooler,Graphics Tablet,Headset,RAM,Monitor,Network Card"
3294,USER1102,TX03295,Kathy Caldwell,2022-12-09,"Austin, TX","Thermal Paste,Network Card,Power Supply,HDD,Surge Protector,SSD,Webcam"
3295,USER1102,TX03296,Kathy Caldwell,2024-03-30,"Austin, TX","Graphics Tablet,Speakers,RAM,Monitor"
3296,USER1102,TX03297,Kathy Caldwell,2024-07-24,"Austin, TX","External HDD,Monitor,RAM,Headset,CPU,CPU Cooler,RGB Lighting,Keyboard,Thermal Paste,Network Card"
3297,USER1103,TX03298,Diana Moore,2024-08-25,"Dallas, TX","Network Card,External HDD,Cooling Fan,Graphics Tablet,Surge Protector,SSD,Webcam,Motherboard"
3298,USER1103,TX03299,Diana Moore,2023-11-06,"Dallas, TX","CPU,Headset,Keyboard,Surge Protector,SSD,Webcam,Case"
3299,USER1103,TX03300,Diana Moore,2022-10-09,"Dallas, TX","CPU Cooler,Monitor,Case,Cooling Fan,RAM"
3300,USER1103,TX03301,Diana Moore,2024-07-16,"Dallas, TX","Speakers,Case,SSD,CPU,Cooling Fan"
3301,USER1104,TX03302,Michael Johnston,2023-11-28,"Philadelphia, PA","Headset,Sound Card,GPU,Motherboard,Keyboard"
3302,USER1105,TX03303,Donald Saunders,2023-06-14,"Fort Worth, TX","Sound Card,Case,Optical Drive,Cooling Fan,RAM,Surge Protector"
3303,USER1105,TX03304,Donald Saunders,2024-03-26,"Fort Worth, TX","Headset,Thermal Paste,USB Hub,Graphics Tablet,Optical Drive,Keyboard,Network Card,CPU"
3304,USER1105,TX03305,Donald Saunders,2024-01-28,"Fort Worth, TX","RGB Lighting,Motherboard,Mouse,SSD,Power Supply,Surge Protector,Webcam"
3305,USER1106,TX03306,Amy Garrett,2024-04-02,"Denver, CO","Motherboard,Speakers,CPU Cooler,Graphics Tablet,USB Hub,Power Supply,HDD,RAM,Mouse"
3306,USER1106,TX03307,Amy Garrett,2023-05-21,"Denver, CO","SSD,RGB Lighting,Keyboard,Sound Card"
3307,USER1106,TX03308,Amy Garrett,2023-04-30,"Denver, CO","CPU Cooler,RAM,Webcam,Optical Drive,Graphics Tablet"
3308,USER1106,TX03309,Amy Garrett,2023-06-05,"Denver, CO","Cooling Fan,CPU,External HDD,USB Hub"
3309,USER1106,TX03310,Amy Garrett,2024-06-20,"Denver, CO","Monitor,Case,Mouse,UPS,GPU,SSD,CPU"
3310,USER1107,TX03311,Latoya Pope,2023-09-25,"Philadelphia, PA","Network Card,USB Hub,Speakers,Sound Card,Power Supply,Motherboard,Monitor,Webcam,CPU Cooler"
3311,USER0128,TX03312,William Davis,2024-03-20,"Indianapolis, IN","Graphics Tablet,CPU,Sound Card,Power Supply,Optical Drive,Monitor,Speakers"
3312,USER0128,TX03313,William Davis,2024-06-25,"Indianapolis, IN","Optical Drive,RGB Lighting,Thermal Paste,Surge Protector,USB Hub,CPU Cooler,Headset,Network Card,Monitor,Power Supply"
3313,USER1108,TX03314,George Sullivan,2023-12-26,"Phoenix, AZ","CPU Cooler,Motherboard,Thermal Paste,Optical Drive,Graphics Tablet,Monitor,Cooling Fan,GPU"
3314,USER1108,TX03315,George Sullivan,2023-02-19,"Phoenix, AZ","Speakers,USB Hub,CPU Cooler,HDD,SSD,GPU,UPS,Network Card,Sound Card,CPU"
3315,USER1108,TX03316,George Sullivan,2023-03-02,"Phoenix, AZ","USB Hub,Motherboard,Case,CPU Cooler,RAM,Graphics Tablet,SSD,Cooling Fan,External HDD"
3316,USER1109,TX03317,Jacob Nicholson,2024-07-24,"Charlotte, NC","Graphics Tablet,Monitor,Speakers,SSD,RGB Lighting,Mouse,Network Card"
3317,USER1109,TX03318,Jacob Nicholson,2023-05-15,"Charlotte, NC","Network Card,Speakers,Optical Drive,SSD,Case,USB Hub,RAM,GPU,Mouse"
3318,USER1109,TX03319,Jacob Nicholson,2023-03-25,"Charlotte, NC","Mouse,Thermal Paste,Monitor"
3319,USER1110,TX03320,Shaun Ramos,2022-11-26,"Columbus, OH","Surge Protector,Network Card,CPU Cooler,USB Hub,Optical Drive"
3320,USER1110,TX03321,Shaun Ramos,2022-12-06,"Columbus, OH","RGB Lighting,Graphics Tablet,Case,Monitor,Mouse,Motherboard,Headset,CPU"
3321,USER1111,TX03322,Ronald Jones,2024-08-30,"Austin, TX","USB Hub,Optical Drive,RGB Lighting,Webcam,Monitor,CPU Cooler,CPU,Speakers,SSD"
3322,USER1111,TX03323,Ronald Jones,2024-08-28,"Austin, TX","Optical Drive,External HDD,Case,Surge Protector,RAM,CPU Cooler,Headset,Monitor"
3323,USER1112,TX03324,Donna Miller,2023-02-28,"Charlotte, NC","Speakers,Power Supply,GPU,SSD,Network Card,CPU Cooler,Optical Drive"
3324,USER1113,TX03325,Pamela Stone,2024-01-28,"El Paso, TX","Case,External HDD,Optical Drive,Cooling Fan"
3325,USER1113,TX03326,Pamela Stone,2024-02-12,"El Paso, TX","RAM,HDD,Mouse,RGB Lighting,SSD,External HDD,CPU,Case"
3326,USER1113,TX03327,Pamela Stone,2023-05-09,"El Paso, TX","Sound Card,External HDD,CPU,RAM"
3327,USER1113,TX03328,Pamela Stone,2023-08-04,"El Paso, TX","UPS,Network Card,Mouse"
3328,USER1113,TX03329,Pamela Stone,2023-07-11,"El Paso, TX","HDD,Speakers,Keyboard,Surge Protector,Cooling Fan,Graphics Tablet"
3329,USER1114,TX03330,Kimberly Jefferson,2024-09-15,"Charlotte, NC","RAM,CPU,RGB Lighting,Headset,GPU,Thermal Paste,Case,CPU Cooler"
3330,USER1114,TX03331,Kimberly Jefferson,2023-04-03,"Charlotte, NC","CPU,Power Supply,Optical Drive,Keyboard,Sound Card,Speakers"
3331,USER1114,TX03332,Kimberly Jefferson,2022-10-10,"Charlotte, NC","Sound Card,Speakers,GPU,Mouse,External HDD,Webcam"
3332,USER1114,TX03333,Kimberly Jefferson,2023-08-18,"Charlotte, NC","GPU,Optical Drive,Cooling Fan,Headset,Speakers"
3333,USER1114,TX03334,Kimberly Jefferson,2022-12-17,"Charlotte, NC","CPU,External HDD,USB Hub,Graphics Tablet"
3334,USER1115,TX03335,Ryan Leon,2024-07-27,"Columbus, OH","Mouse,Motherboard,Webcam,Keyboard,HDD,Network Card,Surge Protector,UPS,SSD"
3335,USER1115,TX03336,Ryan Leon,2024-08-08,"Columbus, OH","Cooling Fan,HDD,CPU Cooler,External HDD,Sound Card,Case,Mouse,RAM,CPU,Graphics Tablet"
3336,USER1115,TX03337,Ryan Leon,2024-09-16,"Columbus, OH","Graphics Tablet,Webcam,Optical Drive,Keyboard,Network Card,USB Hub"
3337,USER1116,TX03338,Karen Wolf,2023-10-04,"San Jose, CA","Power Supply,UPS,Case,USB Hub,Cooling Fan,Mouse"
3338,USER1116,TX03339,Karen Wolf,2022-09-22,"San Jose, CA","RGB Lighting,UPS,Mouse,CPU Cooler,HDD,Graphics Tablet,Headset,Surge Protector,Monitor,Cooling Fan"
3339,USER1116,TX03340,Karen Wolf,2023-06-26,"San Jose, CA","Power Supply,Motherboard,GPU,Graphics Tablet,Thermal Paste,RAM,Surge Protector,CPU"
3340,USER1117,TX03341,Robert Jones,2024-02-18,"Jacksonville, FL","RAM,SSD,Graphics Tablet"
3341,USER1117,TX03342,Robert Jones,2023-01-10,"Jacksonville, FL","Monitor,RGB Lighting,Keyboard,Case,RAM"
3342,USER1117,TX03343,Robert Jones,2023-10-03,"Jacksonville, FL","SSD,CPU Cooler,Thermal Paste,Network Card,External HDD,HDD"
3343,USER1117,TX03344,Robert Jones,2023-12-12,"Jacksonville, FL","Surge Protector,Sound Card,Network Card,Keyboard,CPU,HDD,Webcam,Cooling Fan"
3344,USER1118,TX03345,Jessica Francis,2023-08-01,"Philadelphia, PA","RGB Lighting,Thermal Paste,Motherboard,Power Supply,RAM,Graphics Tablet,Mouse"
3345,USER1118,TX03346,Jessica Francis,2023-12-09,"Philadelphia, PA","Speakers,UPS,Surge Protector,USB Hub,Thermal Paste,Network Card,Power Supply"
3346,USER1119,TX03347,Michael Smith,2024-07-04,"Indianapolis, IN","RAM,CPU,GPU,Sound Card,Keyboard,RGB Lighting,Graphics Tablet,Mouse"
3347,USER1119,TX03348,Michael Smith,2023-11-05,"Indianapolis, IN","Monitor,Speakers,Motherboard,GPU,Thermal Paste,Network Card,Webcam"
3348,USER1119,TX03349,Michael Smith,2024-07-10,"Indianapolis, IN","Graphics Tablet,RGB Lighting,Cooling Fan,CPU Cooler,Speakers,Mouse,Headset,Surge Protector,HDD"
3349,USER1120,TX03350,Alexis Lee,2022-12-15,"New York City, NY","RAM,Network Card,RGB Lighting,Case"
3350,USER1121,TX03351,Jennifer Sanchez,2023-06-23,"Austin, TX","Speakers,Mouse,RGB Lighting,Surge Protector,Cooling Fan,GPU,HDD,Thermal Paste,Graphics Tablet"
3351,USER1121,TX03352,Jennifer Sanchez,2022-11-15,"Austin, TX","CPU Cooler,External HDD,Graphics Tablet,Webcam,Optical Drive,Speakers,RAM"
3352,USER1122,TX03353,Jennifer Stuart,2022-11-19,"Indianapolis, IN","RAM,Optical Drive,Thermal Paste,CPU Cooler,Graphics Tablet,Network Card,RGB Lighting,Keyboard,Monitor,Surge Protector"
3353,USER1122,TX03354,Jennifer Stuart,2023-12-10,"Indianapolis, IN","Keyboard,SSD,Headset,UPS,Webcam,Power Supply"
3354,USER1123,TX03355,Brett Davis,2023-05-09,"Detroit, MI","Webcam,HDD,Graphics Tablet,Thermal Paste,Sound Card,USB Hub,CPU"
3355,USER1123,TX03356,Brett Davis,2024-01-30,"Detroit, MI","CPU,Mouse,Sound Card,GPU,CPU Cooler"
3356,USER1123,TX03357,Brett Davis,2024-01-08,"Detroit, MI","Webcam,CPU,Cooling Fan,Headset,Monitor,Thermal Paste,Network Card,Speakers,External HDD,Surge Protector"
3357,USER1124,TX03358,Travis Sanchez,2023-12-16,"Detroit, MI","GPU,Headset,CPU Cooler,Optical Drive,External HDD"
3358,USER1124,TX03359,Travis Sanchez,2023-11-12,"Detroit, MI","External HDD,Thermal Paste,Headset,CPU,GPU,Mouse,Optical Drive,Speakers,HDD,Keyboard"
3359,USER1124,TX03360,Travis Sanchez,2023-06-14,"Detroit, MI","RAM,Network Card,Headset,Optical Drive,Speakers,Power Supply,Graphics Tablet"
3360,USER1124,TX03361,Travis Sanchez,2023-12-30,"Detroit, MI","Sound Card,HDD,SSD,USB Hub,Optical Drive,Webcam,GPU,UPS,CPU,CPU Cooler"
3361,USER1124,TX03362,Travis Sanchez,2022-10-27,"Detroit, MI","CPU Cooler,CPU,Network Card,Power Supply,Surge Protector,Graphics Tablet,External HDD"
3362,USER1125,TX03363,Allison Marsh,2023-06-16,"New York City, NY","Case,Speakers,External HDD,UPS,Monitor,Optical Drive,RGB Lighting"
3363,USER1125,TX03364,Allison Marsh,2023-12-01,"New York City, NY","Surge Protector,Headset,USB Hub"
3364,USER1125,TX03365,Allison Marsh,2023-09-27,"New York City, NY","CPU,RAM,Graphics Tablet,GPU,Keyboard,Mouse,Sound Card,CPU Cooler,Optical Drive,External HDD"
3365,USER1125,TX03366,Allison Marsh,2024-06-11,"New York City, NY","Case,Graphics Tablet,Mouse,Webcam,Surge Protector"
3366,USER1126,TX03367,Keith Johnson,2023-10-14,"Detroit, MI","Cooling Fan,Motherboard,Network Card,RGB Lighting,Mouse"
3367,USER1126,TX03368,Keith Johnson,2022-12-09,"Detroit, MI","Optical Drive,Mouse,CPU,Headset,Surge Protector"
3368,USER1127,TX03369,Amanda Smith,2024-02-24,"Charlotte, NC","Mouse,GPU,Speakers,HDD,Power Supply"
3369,USER1127,TX03370,Amanda Smith,2023-03-11,"Charlotte, NC","RGB Lighting,Optical Drive,Speakers,CPU Cooler,CPU,Graphics Tablet"
3370,USER1128,TX03371,Jose Price,2022-11-13,"Philadelphia, PA","SSD,Power Supply,Headset,Speakers"
3371,USER1128,TX03372,Jose Price,2022-12-07,"Philadelphia, PA","RGB Lighting,USB Hub,Keyboard,Network Card,UPS,Power Supply,RAM,Graphics Tablet,Case,Headset"
3372,USER1128,TX03373,Jose Price,2023-05-25,"Philadelphia, PA","CPU,Optical Drive,CPU Cooler,Keyboard,USB Hub,SSD,Surge Protector"
